path,assert,declare-fun,declare-const,declare-sort,define-fun,define-fun-rec,define-funs-rec,define-sort,declare-datatype,declare-datatypes,Int,Real,div,mod,divisible,iand,int.pow2,div_total,mod_total,/,/_total,+,-,*,<,<=,>,>=,to_real,to_int,is_int,abs,^,real.pi,exp,sin,cos,tan,csc,sec,cot,arcsin,arccos,arctan,arccsc,arcsec,arccot,sqrt,true,false,Bool,ite,not,or,and,=>,xor,=,distinct,const,maxTermDepth,normalizedSize
QF_NIA/20170427-VeryMax/ITS/From_T2__destroy_seg_leak.t2_fixed__p18856_edge_closing_0.smt2,24,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,1266,2591,0,70,61,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,37,115,0,0,920,0,0,25,167556
QF_NIA/20170427-VeryMax/ITS/From_T2__destroy_seg_leak.t2_fixed__p18857_edge_closing_0.smt2,28,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,1374,3644,0,88,69,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,41,125,0,0,1064,0,0,25,210919
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18938_edge_closing_0.smt2,8,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1460,1825,0,36,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,46,0,0,807,0,0,39,113699
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18939_edge_closing_0.smt2,9,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,1525,2813,0,72,42,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,50,0,0,871,0,0,39,148955
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18944_edge_closing_0.smt2,8,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,1453,1760,0,37,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,44,0,0,756,0,0,39,110989
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18940_edge_closing_0.smt2,10,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,1590,3873,0,108,44,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,52,0,0,935,0,0,39,185911
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18946_edge_closing_0.smt2,10,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1583,3700,0,109,41,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,49,0,0,884,0,0,39,179437
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18952_edge_closing_0.smt2,10,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,1621,3666,0,111,39,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,47,0,0,850,0,0,39,178433
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18950_edge_closing_0.smt2,8,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1487,1790,0,39,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,42,0,0,722,0,0,39,112199
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18945_edge_closing_0.smt2,9,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,1518,2694,0,73,39,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,47,0,0,820,0,0,39,144224
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18951_edge_closing_0.smt2,9,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1554,2692,0,75,37,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,45,0,0,786,0,0,39,144237
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19096_terminationG_0.smt2,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,73,0,9,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,12,0,0,12,4080
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2_fixed__term_unfeasibility_0_0.smt2,99,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,3249,9280,0,96,289,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,290,0,0,4624,0,0,8,366716
QF_NIA/20170427-VeryMax/ITS/From_T2__db3.t2_fixed__p18760_edge_closing_0.smt2,292,0,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11943,4282,61976,0,2356,168,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725,569,1652,0,0,17922,0,0,20,4036185
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19091_terminationG_0.smt2,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,73,0,8,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,12,0,0,12,4043
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19098_terminationG_0.smt2,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,183,0,19,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,20,0,0,12,8444
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19104_terminationG_0.smt2,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,74,0,10,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,12,0,0,12,4123
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19105_terminationG_0.smt2,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,55,123,0,15,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,16,0,0,12,6108
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19111_terminationG_0.smt2,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,197,0,21,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,20,0,0,12,8949
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19110_terminationG_0.smt2,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,136,0,16,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,16,0,0,12,6565
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19106_terminationG_0.smt2,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,66,184,0,20,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,20,0,0,12,8487
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19109_terminationG_0.smt2,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,87,0,11,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,12,0,0,12,4580
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19119_edge_closing_0.smt2,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,66,204,0,22,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,20,0,0,9,8833
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19125_edge_closing_0.smt2,7,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,56,174,0,23,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,16,0,0,9,7571
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18930_terminationG_0.smt2,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,404,1071,0,106,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0,0,321,0,0,26,47954
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18934_terminationG_0.smt2,5,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,329,706,0,70,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,258,0,0,26,33500
QF_NIA/20170427-VeryMax/ITS/From_T2__disj_nightmare.t2__p18935_terminationG_0.smt2,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,394,1071,0,105,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,322,0,0,26,47710
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19092_terminationG_0.smt2,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,54,122,0,13,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,16,0,0,12,6028
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19093_terminationG_0.smt2,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,65,183,0,18,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,0,20,0,0,12,8407
QF_NIA/20170427-VeryMax/ITS/From_T2__dummy.t2__p19097_terminationG_0.smt2,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,122,0,14,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,16,0,0,12,6065
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19132_terminationG_0.smt2,23,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,3136,4695,0,172,88,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,105,0,0,3152,0,0,28,312118
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19133_terminationG_0.smt2,43,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6475,3883,10629,0,342,128,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,145,0,0,4594,0,0,28,599225
QF_NIA/20170427-VeryMax/ITS/From_T2__destroy_seg_leak.t2_fixed__p18858_edge_closing_0.smt2,32,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,1482,4841,0,106,77,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,45,133,0,0,1208,0,0,25,259338
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__terminationS_1_0.smt2,15,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1350,2082,0,108,51,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,1457,0,0,25,134943
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__terminationS_2_0.smt2,15,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,1382,2271,0,126,51,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,1556,0,0,26,145703
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__term_unfeasibility_0_0.smt2,23,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,923,3077,0,168,62,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,64,0,0,2223,0,0,24,169168
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__terminationQ_0_0.smt2,24,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,3190,4665,0,168,90,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36,106,0,0,3194,0,0,28,310556
QF_NIA/20170427-VeryMax/ITS/From_T2__e-1394-fail.t2__p19494_safety_0.smt2,35,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,564,1456,0,12,82,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,86,0,0,666,0,0,8,66223
QF_NIA/20170427-VeryMax/ITS/From_T2__e-1394-fail.t2__p19495_safety_0.smt2,51,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,789,2266,0,16,114,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,118,0,0,922,0,0,8,100525
QF_NIA/20170427-VeryMax/ITS/From_T2__e-1394complete-fail.t2__p19268_safety_0.smt2,51,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,785,2044,0,16,114,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,118,0,0,799,0,0,8,94921
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__terminationS_9_0.smt2,15,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,1391,2154,0,120,51,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,1531,0,0,25,141366
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19636_terminationG_0.smt2,18,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,563,1725,0,100,50,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,59,0,0,401,0,0,16,72213
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19141_edge_closing_0.smt2,140,0,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227,1154,18124,0,774,51,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,313,728,0,0,6539,0,0,23,1253263
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19134_terminationG_0.smt2,63,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8523,4630,18883,0,512,168,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,185,0,0,6036,0,0,28,975294
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19142_edge_closing_0.smt2,152,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541,1630,23179,0,947,75,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,325,752,0,0,7385,0,0,23,1491180
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19140_edge_closing_0.smt2,128,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,678,14461,0,601,27,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,301,699,0,0,5693,0,0,23,1070474
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19137_edge_closing_0.smt2,246,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185,2106,49806,0,1680,83,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,575,1782,0,0,12977,0,0,24,3328754
QF_NIA/20170427-VeryMax/ITS/From_T2__e-1394complete-fail.t2__p19267_safety_0.smt2,35,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,560,1298,0,12,82,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,86,0,0,575,0,0,8,62105
QF_NIA/20170427-VeryMax/ITS/From_T2__e-1394complete-fail.t2__p19270_safety_0.smt2,35,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,560,1378,0,12,82,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,86,0,0,575,0,0,8,63353
QF_NIA/20170427-VeryMax/ITS/From_T2__e-acqrel-fail.t2__p19580_safety_0.smt2,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,52,0,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,9,0,0,8,3258
QF_NIA/20170427-VeryMax/ITS/From_T2__e-acqrel-fail.t2__p19581_safety_0.smt2,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,88,0,16,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,11,0,0,8,4831
QF_NIA/20170427-VeryMax/ITS/From_T2__e-acqrel-succeed.t2__p19620_safety_0.smt2,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,50,0,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,0,0,9,0,0,8,3240
QF_NIA/20170427-VeryMax/ITS/From_T2__e-acqrel-succeed.t2__p19621_safety_0.smt2,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,24,86,0,16,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,0,0,11,0,0,8,4815
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19634_terminationG_0.smt2,8,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,399,487,0,34,30,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,241,0,0,16,27285
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19651_safety_0.smt2,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,119,269,0,33,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,99,0,0,8,13274
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19659_safety_0.smt2,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,113,344,0,36,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,104,0,0,8,15858
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19661_safety_0.smt2,7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,103,314,0,36,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,80,0,0,8,14576
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19665_safety_0.smt2,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,114,259,0,33,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,99,0,0,8,13178
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19668_safety_0.smt2,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,73,142,0,19,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,68,0,0,8,7936
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19635_terminationG_0.smt2,13,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,481,1016,0,67,40,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,0,0,321,0,0,16,47286
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19669_safety_0.smt2,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,115,267,0,34,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,99,0,0,8,13592
QF_NIA/20170427-VeryMax/ITS/From_T2__dumper.t2__p19136_edge_closing_0.smt2,226,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,1359,43678,0,1507,43,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,555,1737,0,0,11535,0,0,24,3031816
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19673_safety_0.smt2,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,127,264,0,30,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,88,0,0,8,13063
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19677_safety_0.smt2,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,123,282,0,34,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,99,0,0,8,13860
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19695_safety_0.smt2,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,107,318,0,36,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,80,0,0,8,14764
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19731_safety_0.smt2,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,77,201,0,46,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,0,43,0,0,9,10418
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19747_safety_0.smt2,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,122,280,0,34,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,106,0,0,8,13919
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19693_safety_0.smt2,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,127,257,0,30,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,88,0,0,8,12960
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19767_safety_0.smt2,5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,129,265,0,30,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,97,0,0,8,13180
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19785_safety_0.smt2,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,148,364,0,31,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,0,0,108,0,0,10,16473
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19793_safety_0.smt2,7,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,145,394,0,52,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,0,0,108,0,0,9,18226
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19792_safety_0.smt2,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,102,205,0,36,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,0,76,0,0,9,10513
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19806_safety_0.smt2,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,125,362,0,42,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,102,0,0,8,17163
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19810_safety_0.smt2,5,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,229,0,29,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,90,0,0,8,12124
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19825_safety_0.smt2,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,145,371,0,35,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,18,0,0,122,0,0,10,17628
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19814_safety_0.smt2,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,119,250,0,30,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,90,0,0,8,12833
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19816_safety_0.smt2,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,125,372,0,42,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,102,0,0,8,17299
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p19829_safety_0.smt2,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,145,383,0,35,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,18,0,0,122,0,0,10,17802
